"zone","lga","sector","ea","hhid","indiv","s1q2","s1q3","s1q3_os","s1q4","s1q5","s1q6","s1q7_day","s1q7_month","s1q7_year","s1q8","s1q9","s1q10","s1q11a","s1q11b","s1q11c","s1q11d","s1q12","s1q13","s1q13b","s1q13c","s1q13c_os","s1q14","s1q15","s1q16m","s1q16y","s1q17","s1q18","s1q18b","s1q19","s1q20","s1q21","s1q22","s1q23","s1q24","s1q25","s1q26","s1q27","s1q28","s1q29","s1q30m","s1q30y","s1q31","s1q32a","s1q32b","s1q32c","s1q32d","s1q34"
3,3612,1,1474,360078,6,1,3,,1,,0,17,7,2015,7,,,,,,,,,,,,2,,7,2015,2,2,,1,1,,,,1,2,,,,,,,,,,,,
3,3612,1,1474,360079,1,1,1,,1,,65,,,1950,2,1,2,1990,1980,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360079,2,2,2,,1,,53,,,1962,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360079,3,2,2,,1,,48,,,1967,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360079,4,2,6,,1,,13,24,5,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360079,5,1,8,,1,,21,,,1994,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360079,6,1,3,,1,,1,9,4,2014,7,,,,,,,,,,,,2,,4,2014,1,2,,1,1,,,,1,3,,,,,,,,,,,,
3,3612,1,1474,360079,7,2,3,,1,,0,2,7,2015,7,,,,,,,,,,,,2,,7,2015,1,2,,1,1,,,,1,3,,,,,,,,,,,,
3,3612,1,1474,360080,1,1,1,,1,,53,7,7,1962,2,1,2,1993,1999,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,2,2,2,,1,,48,19,6,1967,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,3,1,3,,1,,14,15,9,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,4,1,3,,1,,13,8,2,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,5,1,3,,1,,10,16,6,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,6,2,2,,1,,38,24,9,1977,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,7,2,3,,1,,21,3,10,1994,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,8,1,3,,1,,18,12,4,1997,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3612,1,1474,360080,9,1,3,,1,,1,17,6,2014,7,,,,,,,,,,,,2,,6,2014,1,2,,1,1,,,,1,6,,,,,,,,,,,,
3,3612,1,1474,360080,10,1,3,,1,,0,3,5,2015,7,,,,,,,,,,,,2,,5,2015,1,2,,1,1,,,,1,6,,,,,,,,,,,,
3,3606,2,1956,360081,1,1,1,,1,,47,15,7,1968,2,1,3,1995,1999,2012,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,2,2,2,,1,,36,10,10,1978,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,2014,1,"GUMMI",3606,"ZAMFARA",36,
3,3606,2,1956,360081,4,1,3,,1,,15,17,6,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,5,1,3,,1,,9,13,8,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,6,1,3,,1,,7,27,8,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,7,1,3,,1,,4,16,9,2010,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,8,2,2,,1,,30,9,7,1985,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,9,2,3,,1,,6,12,9,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,10,2,3,,1,,4,1,1,2011,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,11,1,3,,1,,2,10,5,2013,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,12,1,3,,1,,3,2,9,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360081,13,2,2,,1,,27,26,4,1988,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360082,1,1,1,,1,,52,,10,1963,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360082,2,2,2,,1,,37,13,6,1978,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360082,3,1,3,,1,,8,22,11,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360083,1,1,14,"FORMER HEAD (DEAD)",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,2014,,,,,,
3,3606,2,1956,360083,2,2,10,,1,,43,,,1972,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360083,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,2011,,,,,,
3,3606,2,1956,360083,4,1,1,,1,,28,,,1987,1,,,,,,,1,5,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360083,5,2,2,,1,,20,,,1995,1,,,,,,,1,4,2,,,2,,5,2014,3,2,,2,,1,0,1,2,,1,0,3,,,,,,,,,
3,3606,2,1956,360084,1,1,1,,1,,38,,,1977,2,1,2,2006,2008,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360084,2,2,2,,1,,23,,,1992,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360084,3,2,3,,1,,7,25,9,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360084,4,2,3,,1,,6,10,6,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360084,5,2,2,,1,,23,,,1992,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360084,6,1,3,,1,,5,15,3,2010,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360084,7,1,3,,1,,8,8,5,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360084,8,1,3,,1,,3,7,6,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360085,1,1,1,,1,,68,10,7,1947,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360085,2,2,2,,1,,53,16,5,1962,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360085,3,1,3,,1,,15,14,4,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360086,1,1,14,"FORMER HEAD (DEAD)",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,2013,,,,,,
3,3606,2,1956,360086,2,2,1,,1,,60,,,1955,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360086,3,1,3,,1,,19,,8,1996,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360087,1,1,1,,1,,67,,,1948,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360087,2,2,2,,1,,56,,,1959,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360088,1,1,1,,1,,48,,3,1967,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360088,2,2,2,,1,,38,,1,1977,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360088,3,1,3,,1,,14,17,9,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360088,4,1,3,,1,,13,25,5,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360088,5,1,3,,1,,10,8,8,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360088,6,1,3,,1,,7,3,10,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360089,1,1,1,,1,,53,22,7,1962,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360089,2,2,2,,1,,33,18,5,1982,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360089,3,1,3,,1,,21,10,9,1993,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360089,4,1,3,,1,,19,5,6,1996,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360089,5,2,3,,1,,15,12,8,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360089,6,1,3,,1,,12,26,3,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360090,1,1,1,,1,,51,,5,1964,2,1,2,1990,2015,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360090,2,2,2,,1,,40,,9,1975,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360090,3,1,3,,1,,18,13,12,1996,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360090,4,1,3,,1,,17,21,7,1998,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360090,5,1,3,,1,,12,19,9,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
3,3606,2,1956,360090,6,1,3,,1,,2,22,9,2013,7,,,,,,,,,,,,2,,7,2013,1,2,,1,1,,,,1,2,,,,,,,,,,,,
3,3606,2,1956,360090,7,1,9,,1,,25,,,1990,7,,,,,,,,,,,,2,,5,2015,6,2,,2,,1,52,1,2,,1,52,8,,,,,,,,,
3,3606,2,1956,360090,8,1,3,,1,,0,10,7,2015,7,,,,,,,,,,,,2,,7,2015,1,2,,1,1,,,,1,2,,,,,,,,,,,,
3,3606,2,1956,360090,9,2,2,,1,,24,,,1991,2,2,,,,,,1,1,2,,,2,,7,2015,3,2,,2,,1,52,1,2,,1,52,8,,,,,,,,,
1,3706,1,4144,370001,1,1,1,,1,,47,14,10,1967,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370001,2,2,2,,1,,33,1,1,1982,1,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370001,3,2,3,,1,,14,12,4,2001,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370001,4,2,3,,1,,12,,8,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370001,5,2,3,,1,,8,,8,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370001,6,1,3,,1,,3,20,9,2011,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370001,7,2,3,,1,,2,13,4,2013,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370002,1,1,1,,1,,63,20,1,1952,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370002,2,2,2,,1,,49,5,6,1966,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370002,3,1,3,,1,,29,20,2,1986,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370002,4,1,3,,1,,27,10,4,1988,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370002,5,2,3,,1,,23,18,1,1992,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370002,6,2,7,,1,,15,20,9,1999,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370002,7,1,8,,1,,6,5,5,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370003,1,1,1,,1,,44,,,1971,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370003,2,2,2,,1,,39,,,1976,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370003,3,1,9,,1,,17,,,1998,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370003,4,1,9,,1,,16,14,4,1999,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370003,5,2,4,,1,,14,22,12,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370004,1,1,1,,1,,45,27,4,1969,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370004,2,2,2,,1,,32,24,4,1983,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370004,3,1,5,,1,,13,,,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370004,4,1,3,,1,,11,8,1,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370004,5,1,3,,1,,9,16,6,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370004,6,2,3,,1,,3,28,3,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370004,7,2,3,,1,,1,28,8,2013,7,,,,,,,,,,,,2,,8,2013,1,2,,1,1,,,,1,2,,,,,,,,,,,,
1,3706,1,4144,370005,1,1,1,,1,,56,5,12,1958,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370005,2,2,2,,1,,35,25,11,1979,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370005,3,2,3,,1,,20,12,5,1995,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370005,4,1,3,,1,,18,6,8,1997,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370005,5,2,3,,1,,15,27,7,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370005,6,2,3,,1,,12,5,12,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370005,7,2,3,,1,,10,16,7,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370006,1,1,1,,1,,42,,,1973,1,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370006,2,2,2,,1,,29,25,11,1985,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370006,3,1,9,,1,,14,8,11,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370006,4,1,3,,1,,3,8,5,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370006,5,1,3,,1,,1,5,1,2014,7,,,,,,,,,,,,2,,1,2014,1,1,,1,1,,,,1,2,,,,,,,,,,,,
1,3706,1,4144,370006,6,1,7,,1,,19,,,2006,7,,,,,,,,,,,,2,,12,2013,6,1,,2,,1,26,7,2,,2,26,8,,,,,,,,,
1,3706,1,4144,370007,1,1,14,"FORMER HEAD (DEAD)",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,2014,,,,,,
1,3706,1,4144,370007,2,2,1,,1,,43,6,1,1972,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370007,3,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2015,1,"SABON GARI LGA",,"KANO",19,
1,3706,1,4144,370007,4,2,3,,1,,16,9,9,1998,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370007,5,1,3,,1,,13,18,4,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370007,6,2,3,,1,,13,18,4,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370008,1,1,1,,1,,48,25,7,1967,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370008,2,2,2,,1,,46,,,1969,1,,,,,,,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370008,3,1,3,,1,,11,7,5,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370008,4,1,3,,1,,8,6,6,2007,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370008,5,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,2015,1,"AMAC",3706,"FCT",37,
1,3706,1,4144,370008,6,2,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,2014,1,"AMAC",3706,"FCT",37,
1,3706,1,4144,370008,7,2,8,,1,,16,8,10,1998,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370008,8,2,5,,1,,1,14,7,2014,7,,,,,,,,,,,,2,,7,2014,2,1,,2,,2,0,1,2,,2,0,1,,,,,,,,,
1,3706,1,4144,370009,1,2,1,,1,,47,15,2,1968,1,,,,,,,1,6,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370009,2,2,3,,1,,21,31,12,1993,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370009,3,1,3,,1,,18,26,1,1997,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370009,4,1,3,,1,,14,3,6,2001,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,4144,370009,5,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,2013,1,"DOMA LGA",2503,"NASARAWA",25,
1,3706,1,4144,370009,6,1,2,,1,,57,,,1958,1,,,,,,,1,1,2,,,2,,12,2013,9,1,,2,,2,0,1,2,,2,0,8,,,,,,,,,
1,2504,1,0,370010,1,1,1,,1,,42,26,10,1972,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,2504,1,0,370010,2,2,2,,1,,32,28,8,1983,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,2504,1,0,370010,3,1,3,,1,,15,19,2,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,2504,1,0,370010,4,2,3,,1,,15,19,2,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,2504,1,0,370010,5,1,3,,1,,7,4,4,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,2504,1,0,370010,6,1,3,,1,,5,25,6,2010,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,2504,1,0,370010,7,1,3,,1,,3,30,4,2012,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370011,1,1,1,,1,,35,,,1980,1,,,,,,,1,8,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370011,2,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,2012,1,"AMAC ABUJA",3706,"FCT ABUJA",37,
1,3706,1,156,370011,3,1,7,,1,,26,,,1989,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370011,4,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,2012,1,"AMAC ABUJA",3706,"KADUNA",37,
1,3706,1,156,370011,5,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,2012,1,"BWART",3702,"FCT ABUJA",37,
1,3706,1,156,370011,6,1,7,,1,,23,19,2,1992,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370011,7,2,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,2012,1,"NGOR LGA",,"IMO STATE",16,
1,3706,1,156,370011,8,2,2,,1,,27,,,1988,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370011,9,1,3,,1,,4,10,6,2011,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370012,1,1,1,,1,,48,,,1967,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370012,2,2,2,,1,,36,,,1979,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370012,3,2,3,,1,,16,,,1999,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370012,4,1,3,,1,,9,,,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370012,5,1,3,,1,,12,,,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370012,6,2,3,,1,,0,30,6,2015,7,,,,,,,,,,,,2,,5,2015,1,2,,1,1,,,,2,,1,13,8,,,,,,,,,
1,3706,1,156,370013,1,1,1,,1,,29,12,5,1986,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370013,2,1,7,,1,,23,,,1992,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370013,3,1,7,,1,,21,8,6,1994,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370013,4,1,7,,1,,18,10,12,1996,7,,,,,,,,,,,,2,,6,2013,7,1,,2,,2,16,8,2,,1,14,8,,,,,,,,,
1,3706,1,156,370014,1,1,14,"FORMER HEAD (DEAD)",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370014,2,2,1,,1,,33,5,3,1982,6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370014,3,1,3,,1,,10,,,2005,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370014,4,2,3,,1,,8,8,10,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370014,5,2,3,,1,,7,23,7,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370014,6,2,3,,1,,6,12,5,2009,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370014,7,2,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,2014,,,,,,
1,3706,1,156,370014,8,2,3,,1,,3,3,9,2011,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370015,1,1,1,,1,,30,,,1985,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370017,1,1,1,,1,,55,15,10,1959,1,,,,,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370017,2,2,2,,1,,40,,,1975,1,,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370017,3,2,3,,1,,15,16,6,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370017,4,1,3,,1,,12,25,4,2003,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370017,5,2,3,,1,,9,,,2006,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370017,6,1,3,,1,,7,,,2008,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370017,7,2,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,2012,1,"ESSIEN L.G.A",304,"AKWA IBOM",3,
1,3706,1,156,370017,8,1,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2013,1,"ABAK L.G.A",301,"AKWA IBOM",3,
1,3706,1,156,370018,1,1,1,,1,,46,,,1969,2,1,2,1995,2015,,,1,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370018,2,2,2,,1,,41,,,1974,2,2,,,,,,1,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370018,3,2,3,,1,,18,,,1997,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370018,4,2,3,,1,,15,,,2000,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370018,5,2,3,,1,,13,,,2002,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
1,3706,1,156,370018,6,1,3,,1,,11,,,2004,7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
